Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Family_Income_Score,Distance_Score,Activity_Hours,Weekly_Commute_Hours,Study_Variance,External_Load,Is_Critical,Risk_Score
30,91,Medium,High,Yes,7,95,Low,Yes,1,Medium,High,Public,Positive,3,No,College,Near,Female,75,2,0.5,12,5,10,17,False,13.0
22,96,Low,Low,Yes,5,59,Medium,Yes,0,Medium,High,Private,Positive,2,No,High School,Far,Female,67,2,2.0,12,15,2,27,True,15.5
27,92,High,High,Yes,5,61,Medium,Yes,0,Medium,High,Private,Positive,3,No,Postgraduate,Near,Male,74,2,0.5,12,5,7,17,False,12.5
16,68,Medium,High,Yes,8,77,Medium,Yes,1,Medium,High,Public,Positive,4,No,Postgraduate,Moderate,Male,66,2,1.0,12,10,-4,22,False,27.0
16,84,Medium,High,Yes,5,53,Medium,No,2,Low,Medium,Public,Neutral,1,No,High School,Near,Male,65,1,0.5,12,5,-4,17,False,33.0
4,73,Low,Medium,Yes,5,97,High,Yes,1,Low,High,Public,Negative,1,No,High School,Near,Male,60,1,0.5,12,5,-16,17,False,44.0
27,60,Medium,High,No,8,68,High,Yes,1,Medium,Medium,Private,Negative,4,Yes,High School,Far,Female,63,2,2.0,0,15,7,15,False,27.5
29,68,Low,High,Yes,5,74,Low,Yes,3,High,High,Public,Neutral,2,Yes,Postgraduate,Near,Male,69,3,0.5,12,5,9,17,False,16.333333333333332
17,65,High,High,No,9,55,Medium,Yes,1,Medium,Medium,Public,Positive,2,No,High School,Near,Male,64,2,0.5,0,5,-3,5,False,20.0
18,94,Low,Medium,Yes,8,52,Medium,Yes,1,Medium,Medium,Private,Positive,4,No,College,Near,Female,68,2,0.5,12,5,-2,17,False,11.5
22,71,Medium,Medium,Yes,8,56,Low,Yes,0,Medium,High,Public,Neutral,2,No,Postgraduate,Near,Male,65,2,0.5,12,5,2,17,False,23.0
27,98,Medium,High,No,4,82,Medium,Yes,0,High,Medium,Public,Positive,3,No,High School,Near,Female,74,3,0.5,0,5,7,5,False,2.3333333333333335
10,75,Medium,High,Yes,8,90,Medium,Yes,2,Low,Medium,Public,Positive,2,No,Postgraduate,Moderate,Male,65,1,1.0,12,10,-10,22,False,47.0
22,60,Medium,Medium,Yes,5,52,Medium,Yes,0,Low,Medium,Public,Negative,2,No,High School,Near,Female,61,1,0.5,12,5,2,17,False,57.0
18,71,Medium,High,Yes,6,81,Medium,Yes,1,Low,High,Public,Positive,3,No,High School,Near,Male,66,1,0.5,12,5,-2,17,False,46.0
21,65,Medium,High,Yes,6,91,High,Yes,1,Medium,High,Public,Positive,3,No,High School,Moderate,Male,67,2,1.0,12,10,1,22,False,28.5
23,64,High,Medium,Yes,9,72,Medium,Yes,0,Low,High,Public,Positive,3,No,College,Near,Male,66,1,0.5,12,5,3,17,False,53.0
19,63,High,Medium,No,6,98,High,Yes,4,High,Medium,Private,Positive,2,No,Postgraduate,Near,Male,69,3,0.5,0,5,-1,5,False,14.0
19,84,Medium,Medium,Yes,7,56,Low,Yes,2,Low,Medium,Public,Neutral,3,No,High School,Moderate,Female,65,1,1.0,12,10,-1,22,False,38.0
19,68,High,High,No,6,66,Medium,Yes,2,Medium,Medium,Public,Neutral,3,No,High School,Far,Female,65,2,2.0,0,15,-1,15,False,23.5
26,74,High,Medium,No,6,62,Medium,Yes,0,Low,Medium,Private,Neutral,3,No,High School,Near,Female,66,1,0.5,0,5,6,5,False,31.0
23,94,Medium,High,No,5,100,Low,Yes,2,Medium,High,Public,Neutral,2,No,Postgraduate,Near,Male,73,2,0.5,0,5,3,5,False,5.5
21,77,Low,Medium,Yes,7,65,Medium,Yes,2,Low,High,Public,Negative,2,No,High School,Moderate,Female,64,1,1.0,12,10,1,22,False,45.0
12,97,Medium,Low,Yes,7,69,Low,Yes,0,Low,High,Public,Positive,5,No,High School,Near,Female,67,1,0.5,12,5,-8,17,False,20.0
18,80,Medium,Low,Yes,8,92,High,Yes,0,Medium,High,Private,Positive,1,No,College,Near,Male,67,2,0.5,12,5,-2,17,False,18.5
25,76,Medium,Low,Yes,7,96,Medium,Yes,3,Medium,Medium,Public,Positive,4,Yes,High School,Near,Female,68,2,0.5,12,5,5,17,False,20.5
20,90,Medium,Low,Yes,7,97,Medium,Yes,2,High,High,Public,Positive,3,No,College,Moderate,Male,71,3,1.0,12,10,0,22,False,10.666666666666666
24,63,Medium,Medium,Yes,8,78,Medium,Yes,0,Low,High,Private,Negative,3,No,High School,Near,Male,64,1,0.5,12,5,4,17,False,54.0
31,64,Medium,Medium,Yes,6,83,Medium,Yes,1,Medium,Medium,Public,Positive,2,No,High School,Moderate,Female,67,2,1.0,12,10,11,22,False,29.0
26,86,Medium,Low,No,5,67,Medium,Yes,2,Low,High,Private,Positive,1,No,High School,Moderate,Female,68,1,1.0,0,10,6,10,False,24.0
21,79,Low,Medium,Yes,8,80,High,Yes,1,Low,High,Private,Negative,3,No,College,Near,Male,67,1,0.5,12,5,1,17,False,38.0
17,92,Low,Medium,Yes,6,65,High,Yes,3,Medium,High,Public,Positive,2,No,College,Near,Male,70,2,0.5,12,5,-3,17,False,12.5
5,97,Medium,Low,Yes,7,87,Medium,Yes,2,Medium,Medium,Private,Neutral,3,Yes,High School,Far,Female,64,2,2.0,12,15,-15,27,True,15.0
19,76,Medium,Medium,Yes,6,65,Medium,Yes,0,Low,Medium,Public,Neutral,4,Yes,High School,Near,Female,63,1,0.5,12,5,-1,17,False,41.0
18,84,High,High,No,6,94,Medium,Yes,3,High,Medium,Public,Neutral,4,No,High School,Near,Male,71,3,0.5,0,5,-2,5,False,7.0
22,80,Low,Low,No,4,57,Low,Yes,1,Low,Medium,Public,Neutral,3,No,Postgraduate,Moderate,Male,64,1,1.0,0,10,2,10,False,30.0
19,99,Low,Low,No,8,79,High,Yes,3,Medium,Medium,Private,Positive,4,No,High School,Near,Male,70,2,0.5,0,5,-1,5,False,3.0
18,93,Medium,High,No,4,76,High,Yes,3,Low,Medium,Public,Negative,3,No,College,Near,Female,70,1,0.5,0,5,-2,5,False,12.0
9,96,Medium,High,Yes,9,63,Medium,Yes,1,High,Medium,Private,Neutral,1,No,High School,Near,Male,67,3,0.5,12,5,-11,17,False,7.0
14,70,Medium,Medium,Yes,9,51,Low,Yes,1,Low,High,Public,Negative,4,No,College,Near,Male,62,1,0.5,12,5,-6,17,False,47.0
23,91,Medium,Medium,No,6,57,Low,Yes,2,Low,High,Private,Positive,2,No,High School,Near,Male,69,1,0.5,0,5,3,5,False,14.0
30,71,Low,High,No,9,98,Low,Yes,2,High,Medium,Public,Positive,1,No,High School,Moderate,Female,69,3,1.0,0,10,10,10,False,13.0
19,68,Low,High,No,10,97,Low,No,0,Low,Medium,Public,Positive,3,No,College,Far,Female,62,1,2.0,0,15,-1,15,False,47.0
22,98,Low,Medium,No,7,56,High,Yes,1,High,Medium,Private,Neutral,1,No,College,Near,Female,70,3,0.5,0,5,2,5,False,2.3333333333333335
26,61,Medium,Medium,Yes,8,69,High,Yes,2,Medium,High,Public,Positive,3,No,High School,Near,Male,66,2,0.5,12,5,6,17,False,28.0
15,99,High,Medium,No,7,73,Low,Yes,1,Low,Medium,Public,Positive,3,No,High School,Near,Male,69,1,0.5,0,5,-5,5,False,6.0
22,66,Medium,Low,Yes,9,74,Medium,Yes,3,Low,High,Public,Negative,3,No,Postgraduate,Near,Female,65,1,0.5,12,5,2,17,False,51.0
16,93,Low,High,Yes,5,65,Low,Yes,0,Medium,Medium,Public,Negative,3,No,High School,Near,Female,66,2,0.5,12,5,-4,17,False,12.0
25,71,High,Medium,Yes,7,96,Low,Yes,2,Low,Medium,Public,Positive,3,No,High School,Near,Female,69,1,0.5,12,5,5,17,False,46.0
21,74,High,Medium,Yes,8,95,Low,Yes,1,Medium,Medium,Private,Positive,5,Yes,High School,Far,Female,66,2,2.0,12,15,1,27,True,26.5
22,69,Low,High,Yes,8,51,Medium,Yes,1,Low,High,Public,Positive,3,No,High School,Near,Female,65,1,0.5,12,5,2,17,False,48.0
15,83,Medium,Low,Yes,7,83,Low,Yes,1,High,Medium,Public,Neutral,2,No,Postgraduate,Near,Female,66,3,0.5,12,5,-5,17,False,11.333333333333334
33,86,Low,Medium,Yes,7,80,Medium,Yes,0,Low,High,Public,Neutral,3,No,Postgraduate,Near,Female,72,1,0.5,12,5,13,17,False,31.0
14,61,Medium,Medium,Yes,7,93,Low,Yes,3,Medium,High,Public,Negative,2,No,High School,Moderate,Male,62,2,1.0,12,10,-6,22,False,30.5
18,63,High,High,No,8,82,Medium,Yes,1,High,Medium,Private,Negative,1,No,High School,Near,Male,64,3,0.5,0,5,-2,5,False,14.0
21,64,Medium,Low,No,7,73,High,Yes,2,Low,Medium,Public,Negative,2,Yes,College,Far,Female,61,1,2.0,0,15,1,15,False,51.0
25,77,High,Medium,Yes,7,98,Low,Yes,0,High,Medium,Public,Positive,2,No,High School,Near,Male,70,3,0.5,12,5,5,17,False,13.333333333333334
17,93,Medium,Medium,No,6,87,Medium,Yes,1,Low,High,Private,Negative,2,No,High School,Moderate,Female,67,1,1.0,0,10,-3,10,False,17.0
3,96,High,High,Yes,10,62,Medium,Yes,3,Low,Medium,Private,Neutral,4,No,High School,Far,Male,66,1,2.0,12,15,-17,27,True,31.0
28,70,Medium,Medium,Yes,6,69,Medium,Yes,2,Low,Low,Public,Positive,4,Yes,High School,Near,Male,66,1,0.5,12,5,8,17,False,47.0
25,83,Low,Medium,Yes,8,88,Low,Yes,1,Medium,High,Public,Neutral,3,Yes,College,Near,Male,68,2,0.5,12,5,5,17,False,17.0
10,91,High,High,Yes,10,51,Medium,Yes,0,Low,Medium,Public,Positive,3,No,Postgraduate,Moderate,Male,67,1,1.0,12,10,-10,22,False,31.0
16,72,Medium,High,No,5,53,Medium,Yes,1,High,High,Public,Positive,3,No,College,Near,Male,65,3,0.5,0,5,-4,5,False,11.0
29,76,Medium,High,Yes,8,93,Low,No,0,Medium,High,Public,Positive,4,No,College,Moderate,Male,70,2,1.0,12,10,9,22,False,23.0
29,81,Medium,Medium,Yes,7,52,Medium,No,1,High,Medium,Public,Neutral,4,No,College,Near,Female,69,3,0.5,12,5,9,17,False,12.0
26,65,Medium,Medium,Yes,10,84,Medium,Yes,1,Low,High,Public,Positive,4,No,Postgraduate,Near,Male,68,1,0.5,12,5,6,17,False,52.0
19,61,Medium,Medium,No,6,66,Medium,Yes,0,High,Medium,Public,Neutral,1,No,High School,Near,Male,61,3,0.5,0,5,-1,5,False,14.666666666666666
20,66,Medium,High,Yes,6,91,Low,Yes,0,Medium,High,Public,Negative,5,No,High School,Far,Male,65,2,2.0,12,15,0,27,True,30.5
19,85,High,High,No,7,92,Medium,Yes,3,Medium,Medium,Public,Neutral,2,No,College,Near,Female,71,2,0.5,0,5,-1,5,False,10.0
27,63,Medium,High,No,6,98,Low,Yes,0,Medium,Medium,Private,Negative,3,No,High School,Near,Female,66,2,0.5,0,5,7,5,False,21.0
15,68,Medium,High,No,6,55,Medium,No,0,High,Medium,Private,Positive,3,No,High School,Near,Female,62,3,0.5,0,5,-5,5,False,12.333333333333334
15,74,Low,Low,No,10,71,Medium,Yes,0,Low,High,Public,Negative,2,No,Postgraduate,Near,Male,61,1,0.5,0,5,-5,5,False,31.0
26,63,High,High,Yes,7,79,Medium,Yes,1,Low,High,Public,Negative,2,No,High School,Near,Male,67,1,0.5,12,5,6,17,False,54.0
20,68,Medium,High,Yes,6,96,Medium,Yes,0,Low,High,Public,Neutral,3,No,High School,Near,Female,66,1,0.5,12,5,0,17,False,49.0
28,96,Low,High,No,6,63,High,No,1,High,Medium,Public,Positive,2,No,High School,Moderate,Female,71,3,1.0,0,10,8,10,False,4.666666666666667
16,61,Medium,High,Yes,8,54,High,Yes,0,Low,High,Private,Positive,3,No,College,Moderate,Male,62,1,1.0,12,10,-4,22,False,61.0
20,86,Medium,Medium,Yes,8,60,Low,Yes,1,High,Medium,Public,Neutral,3,Yes,Postgraduate,Near,Male,67,3,0.5,12,5,0,17,False,10.333333333333334
14,75,Medium,Medium,Yes,6,75,Medium,Yes,0,Low,High,Public,Neutral,2,No,High School,Near,Male,64,1,0.5,12,5,-6,17,False,42.0
20,87,Medium,Low,No,5,84,Medium,Yes,2,Medium,Medium,Private,Neutral,3,No,High School,Near,Male,68,2,0.5,0,5,0,5,False,9.0
11,84,Medium,Medium,Yes,7,85,High,Yes,3,Medium,Medium,Public,Neutral,4,No,College,Moderate,Female,67,2,1.0,12,10,-9,22,False,19.0
17,69,Medium,Medium,Yes,7,54,High,Yes,1,High,Low,Public,Neutral,2,No,High School,Near,Male,63,3,0.5,12,5,-3,17,False,16.0
11,94,High,High,No,6,88,Medium,Yes,2,Medium,Medium,Public,Positive,4,No,High School,Near,Male,70,2,0.5,0,5,-9,5,False,5.5
24,80,Low,High,Yes,9,83,Medium,Yes,1,Low,Low,Public,Negative,1,No,High School,Near,Male,67,1,0.5,12,5,4,17,False,37.0
24,93,Medium,High,Yes,8,70,Low,Yes,1,Medium,High,Private,Neutral,3,No,High School,Moderate,Female,71,2,1.0,12,10,4,22,False,14.5
10,76,Medium,Low,Yes,7,79,Low,Yes,3,Medium,Medium,Private,Neutral,4,No,High School,Far,Female,62,2,2.0,12,15,-10,27,True,25.5
28,99,Medium,Medium,Yes,6,88,Medium,Yes,3,Low,Medium,Public,Positive,4,No,High School,Near,Female,75,1,0.5,12,5,8,17,False,18.0
35,91,Low,Medium,Yes,10,63,Low,Yes,1,Medium,Medium,Public,Neutral,5,No,High School,Near,Male,72,2,0.5,12,5,15,17,False,13.0
20,99,Medium,Low,Yes,5,97,Low,Yes,4,High,Medium,Public,Neutral,3,No,College,Near,Female,73,3,0.5,12,5,0,17,False,6.0
16,81,Low,Medium,No,6,57,High,Yes,3,Low,Low,Private,Positive,3,No,High School,Near,Male,64,1,0.5,0,5,-4,5,False,24.0
37,79,Medium,High,No,6,95,High,Yes,1,High,Medium,Public,Negative,1,No,High School,Near,Male,73,3,0.5,0,5,17,5,False,8.666666666666666
12,90,Medium,Low,Yes,7,87,Low,Yes,2,Low,High,Public,Neutral,2,No,Postgraduate,Far,Male,66,1,2.0,12,15,-8,27,True,37.0
20,95,Low,Low,No,8,83,High,Yes,1,Medium,Medium,Private,Positive,3,No,High School,Near,Female,69,2,0.5,0,5,0,5,False,5.0
21,99,Medium,Medium,Yes,5,54,High,Yes,1,Low,Medium,Public,Neutral,4,No,College,Moderate,Male,70,1,1.0,12,10,1,22,False,23.0
28,73,Medium,High,Yes,6,96,Medium,Yes,1,Medium,Medium,Public,Negative,0,No,Postgraduate,Near,Female,70,2,0.5,12,5,8,17,False,22.0
22,92,High,High,No,8,65,Medium,Yes,0,Medium,High,Private,Positive,2,No,High School,Moderate,Male,71,2,1.0,0,10,2,10,False,9.0
17,68,Low,High,Yes,6,87,High,Yes,0,Low,Medium,Private,Positive,4,Yes,College,Near,Male,64,1,0.5,12,5,-3,17,False,49.0
14,82,Medium,High,No,6,94,Low,Yes,7,Medium,High,Private,Negative,4,No,Postgraduate,Near,Male,71,2,0.5,0,5,-6,5,False,11.5
18,67,High,Medium,Yes,7,62,High,Yes,1,Low,Low,Private,Positive,2,No,High School,Far,Male,63,1,2.0,12,15,-2,27,True,60.0
14,74,High,High,Yes,6,96,Low,Yes,2,Low,High,Public,Neutral,4,No,College,Near,Male,68,1,0.5,12,5,-6,17,False,43.0
20,97,Medium,Medium,No,7,81,Medium,Yes,3,Medium,High,Public,Neutral,3,Yes,College,Near,Male,71,2,0.5,0,5,0,5,False,4.0
17,66,Medium,Medium,Yes,8,83,Medium,Yes,4,Medium,High,Private,Negative,5,No,High School,Moderate,Male,65,2,1.0,12,10,-3,22,False,28.0
11,85,High,Medium,Yes,7,96,Medium,No,1,Low,Medium,Public,Neutral,3,No,High School,Near,Male,66,1,0.5,12,5,-9,17,False,32.0
28,84,High,High,Yes,9,76,High,Yes,0,High,Medium,Private,Negative,3,No,High School,Near,Male,72,3,0.5,12,5,8,17,False,11.0
17,65,High,High,Yes,8,72,Low,Yes,1,Low,Medium,Public,Positive,4,No,College,Moderate,Male,65,1,1.0,12,10,-3,22,False,57.0
12,73,Low,Medium,No,7,82,Medium,No,1,Low,Medium,Public,Positive,3,No,High School,Far,Male,60,1,2.0,0,15,-8,15,False,42.0
19,83,Low,Medium,No,7,78,High,No,2,Low,High,Public,Positive,4,No,Postgraduate,Moderate,Male,67,1,1.0,0,10,-1,10,False,27.0
20,67,Medium,High,No,10,53,High,Yes,1,Low,Medium,Private,Positive,2,No,Postgraduate,Near,Male,65,1,0.5,0,5,0,5,False,38.0
10,92,High,Low,Yes,6,59,High,Yes,0,Low,Medium,Public,Negative,2,No,High School,Moderate,Female,64,1,1.0,12,10,-10,22,False,30.0
22,99,High,High,Yes,7,51,Medium,Yes,2,High,High,Public,Negative,4,Yes,High School,Moderate,Male,72,3,1.0,12,10,2,22,False,7.666666666666667
14,69,High,Medium,No,6,55,Medium,Yes,3,Low,Low,Private,Positive,2,No,High School,Moderate,Male,62,1,1.0,0,10,-6,10,False,41.0
30,67,Medium,Medium,Yes,8,86,Medium,Yes,0,Low,Medium,Public,Neutral,4,No,High School,Moderate,Female,67,1,1.0,12,10,10,22,False,55.0
23,78,Medium,Medium,Yes,10,50,Medium,Yes,1,Medium,Medium,Private,Positive,3,Yes,Postgraduate,Near,Female,67,2,0.5,12,5,3,17,False,19.5
18,90,Medium,Medium,No,7,65,Low,Yes,4,Medium,Medium,Public,Positive,3,No,College,Near,Female,69,2,0.5,0,5,-2,5,False,7.5
16,71,High,High,Yes,7,72,Low,Yes,1,Medium,Low,Private,Neutral,4,No,College,Moderate,Female,65,2,1.0,12,10,-4,22,False,25.5
19,61,Medium,High,No,7,97,Low,Yes,0,Medium,High,Public,Negative,3,Yes,College,Far,Male,62,2,2.0,0,15,-1,15,False,27.0
24,82,High,Medium,Yes,5,66,Medium,Yes,0,Medium,Medium,Private,Neutral,3,No,Postgraduate,Near,Male,69,2,0.5,12,5,4,17,False,17.5
20,98,Medium,High,No,7,89,Medium,Yes,1,High,Medium,Public,Positive,3,No,College,Far,Female,72,3,2.0,0,15,0,15,False,5.666666666666667
19,76,Low,High,Yes,10,70,Low,Yes,1,Low,Medium,Public,Negative,3,No,College,Far,Female,63,1,2.0,12,15,-1,27,True,51.0
20,77,High,Medium,No,8,55,Low,Yes,1,Medium,Medium,Public,Negative,3,No,College,Far,Female,64,2,2.0,0,15,0,15,False,19.0
16,99,Low,Medium,Yes,9,55,Medium,Yes,1,High,Medium,Public,Neutral,3,Yes,College,Far,Female,67,3,2.0,12,15,-4,27,True,9.333333333333334
18,88,Medium,Medium,No,9,72,High,Yes,2,High,High,Public,Neutral,4,No,Postgraduate,Moderate,Male,70,3,1.0,0,10,-2,10,False,7.333333333333333
7,89,High,Low,Yes,6,53,Medium,Yes,3,Low,High,Private,Neutral,2,No,High School,Moderate,Male,64,1,1.0,12,10,-13,22,False,33.0
26,83,Medium,Medium,No,10,79,Medium,Yes,1,High,Medium,Public,Neutral,2,No,High School,Moderate,Female,69,3,1.0,0,10,6,10,False,9.0
22,99,High,High,No,4,75,Low,Yes,2,Medium,Medium,Private,Negative,4,No,High School,Near,Female,72,2,0.5,0,5,2,5,False,3.0
15,88,Medium,Medium,Yes,7,85,Medium,Yes,4,Medium,Medium,Private,Negative,2,No,Postgraduate,Near,Female,69,2,0.5,12,5,-5,17,False,14.5
31,96,High,Medium,Yes,4,59,Medium,Yes,3,Low,Medium,Private,Neutral,5,No,High School,Near,Female,75,1,0.5,12,5,11,17,False,21.0
21,88,Low,Medium,No,4,80,Low,Yes,1,Medium,Medium,Public,Positive,2,Yes,Postgraduate,Near,Male,67,2,0.5,0,5,1,5,False,8.5
14,89,Medium,Medium,Yes,8,59,High,Yes,1,Low,Medium,Private,Neutral,3,No,College,Near,Male,67,1,0.5,12,5,-6,17,False,28.0
22,72,Medium,Low,Yes,9,65,High,Yes,0,Medium,Medium,Public,Neutral,3,No,High School,Moderate,Male,64,2,1.0,12,10,2,22,False,25.0
22,91,Medium,Low,No,4,81,Medium,Yes,2,Low,High,Private,Negative,3,No,High School,Near,Male,68,1,0.5,0,5,2,5,False,14.0
17,72,High,Medium,Yes,7,94,High,Yes,1,Low,Medium,Public,Neutral,5,No,High School,Moderate,Male,66,1,1.0,12,10,-3,22,False,50.0
23,83,High,Medium,No,5,74,Medium,Yes,3,Low,Medium,Public,Negative,2,No,Postgraduate,Near,Male,69,1,0.5,0,5,3,5,False,22.0
18,70,High,Low,Yes,7,60,Medium,Yes,1,Medium,High,Public,Positive,3,No,College,Near,Male,65,2,0.5,12,5,-2,17,False,23.5
23,93,Medium,Low,Yes,9,94,High,Yes,2,Medium,Low,Private,Negative,3,No,High School,Moderate,Female,70,2,1.0,12,10,3,22,False,14.5
9,64,Medium,Low,Yes,10,68,Low,Yes,0,Medium,Medium,Private,Negative,3,No,High School,Near,Male,57,2,0.5,12,5,-11,17,False,26.5
17,93,Medium,Medium,No,8,87,Low,Yes,2,High,High,Private,Negative,3,No,College,Moderate,Male,69,3,1.0,0,10,-3,10,False,5.666666666666667
30,84,High,Low,Yes,5,66,Low,Yes,0,Medium,Low,Public,Positive,2,No,Postgraduate,Near,Female,70,2,0.5,12,5,10,17,False,16.5
15,67,Low,Medium,Yes,5,65,Medium,Yes,4,Medium,Medium,Private,Negative,2,No,College,Near,Male,63,2,0.5,12,5,-5,17,False,25.0
16,82,Medium,Medium,No,7,82,Medium,Yes,1,Medium,Low,Public,Neutral,3,No,Postgraduate,Moderate,Female,66,2,1.0,0,10,-4,10,False,14.0
7,74,High,Medium,No,10,69,High,Yes,1,High,Medium,Public,Positive,4,No,High School,Near,Male,64,3,0.5,0,5,-13,5,False,10.333333333333334
19,63,Medium,Low,Yes,6,51,High,Yes,2,Medium,Medium,Public,Neutral,4,No,High School,Near,Male,62,2,0.5,12,5,-1,17,False,27.0
21,99,High,Medium,Yes,6,65,Low,Yes,1,Medium,Medium,Private,Positive,2,No,College,Far,Female,71,2,2.0,12,15,1,27,True,14.0
20,61,Medium,High,No,5,89,Medium,Yes,1,Medium,Medium,Public,Neutral,2,No,Postgraduate,Far,Female,64,2,2.0,0,15,0,15,False,27.0
19,86,High,High,Yes,7,93,High,Yes,1,Medium,High,Public,Neutral,2,No,High School,Near,Male,72,2,0.5,12,5,-1,17,False,15.5
20,75,Medium,Medium,No,7,78,Medium,Yes,0,Low,Medium,Public,Negative,2,No,College,Near,Female,64,1,0.5,0,5,0,5,False,30.0
26,86,Medium,Low,Yes,7,65,Medium,Yes,2,High,High,Private,Neutral,4,No,Postgraduate,Moderate,Male,71,3,1.0,12,10,6,22,False,12.0
19,74,Medium,Medium,Yes,8,76,High,Yes,5,Medium,High,Public,Neutral,4,Yes,College,Near,Female,68,2,0.5,12,5,-1,17,False,21.5
17,87,Medium,Medium,Yes,8,92,Medium,No,3,High,Low,Public,Negative,2,No,College,Near,Male,68,3,0.5,12,5,-3,17,False,10.0
18,89,Medium,Medium,No,7,66,Medium,Yes,2,Medium,Medium,Public,Positive,3,No,College,Moderate,Male,68,2,1.0,0,10,-2,10,False,10.5
23,88,Medium,Medium,No,7,69,Medium,Yes,3,Low,High,Public,Negative,3,No,High School,Near,Male,69,1,0.5,0,5,3,5,False,17.0
28,65,Low,Medium,Yes,7,77,High,Yes,1,Low,High,Public,Positive,3,No,College,Near,Male,67,1,0.5,12,5,8,17,False,52.0
16,86,Medium,Low,No,7,94,Low,Yes,0,Low,Medium,Private,Positive,4,No,High School,Near,Male,66,1,0.5,0,5,-4,5,False,19.0
21,71,Medium,Medium,Yes,6,79,Medium,Yes,1,Low,Medium,Private,Neutral,4,No,Postgraduate,Far,Male,65,1,2.0,12,15,1,27,True,56.0
22,61,Medium,High,No,5,60,High,Yes,0,High,Low,Private,Neutral,2,No,High School,Moderate,Male,63,3,1.0,0,10,2,10,False,16.333333333333332
14,77,High,Low,No,7,54,Medium,Yes,1,Medium,High,Public,Negative,2,No,High School,Moderate,Male,62,2,1.0,0,10,-6,10,False,16.5
20,77,High,High,No,6,55,Medium,Yes,1,High,Low,Private,Neutral,1,No,College,Near,Male,67,3,0.5,0,5,0,5,False,9.333333333333334
11,79,Medium,Medium,Yes,8,98,Medium,Yes,2,Low,Medium,Public,Neutral,4,No,High School,Near,Female,65,1,0.5,12,5,-9,17,False,38.0
22,72,Low,High,No,7,88,Medium,No,2,Medium,Medium,Public,Positive,4,No,High School,Near,Female,66,2,0.5,0,5,2,5,False,16.5
18,73,Medium,Medium,Yes,8,75,Medium,Yes,0,High,Medium,Public,Neutral,1,Yes,College,Near,Female,64,3,0.5,12,5,-2,17,False,14.666666666666666
21,62,High,Medium,Yes,5,84,Medium,Yes,5,Low,Medium,Public,Positive,4,No,High School,Near,Female,67,1,0.5,12,5,1,17,False,55.0
20,87,Medium,Medium,No,10,56,Medium,Yes,2,Medium,Medium,Public,Neutral,2,No,College,Moderate,Female,67,2,1.0,0,10,0,10,False,11.5
14,83,Low,Low,No,4,81,Low,Yes,1,Low,Medium,Public,Negative,4,Yes,High School,Moderate,Male,61,1,1.0,0,10,-6,10,False,27.0
20,74,Medium,Medium,Yes,9,91,Medium,Yes,1,Low,Medium,Public,Neutral,5,No,High School,Near,Male,66,1,0.5,12,5,0,17,False,43.0
13,88,High,Medium,Yes,7,53,Medium,Yes,2,Medium,Medium,Private,Negative,4,No,College,Moderate,Male,66,2,1.0,12,10,-7,22,False,17.0
28,81,Medium,Low,Yes,6,65,Medium,Yes,1,Low,Medium,Public,Positive,2,No,High School,Moderate,Male,67,1,1.0,12,10,8,22,False,41.0
12,79,High,Medium,No,5,56,High,Yes,1,Low,Low,Public,Positive,5,No,High School,Near,Female,64,1,0.5,0,5,-8,5,False,26.0
19,80,High,Low,No,6,63,Low,Yes,1,Low,Medium,Public,Neutral,3,No,High School,Near,Male,64,1,0.5,0,5,-1,5,False,25.0
14,85,Low,Medium,No,7,89,Medium,Yes,2,Medium,High,Public,Positive,2,No,College,Moderate,Male,67,2,1.0,0,10,-6,10,False,12.5
23,86,Low,High,No,7,67,Low,Yes,2,Medium,High,Private,Neutral,3,Yes,College,Near,Female,68,2,0.5,0,5,3,5,False,9.5
18,72,Medium,Low,No,9,84,Medium,Yes,2,Medium,Medium,Public,Neutral,4,No,High School,Near,Male,64,2,0.5,0,5,-2,5,False,16.5
17,66,Medium,Medium,Yes,7,89,Medium,Yes,0,Medium,Medium,Private,Negative,3,No,College,Near,Male,63,2,0.5,12,5,-3,17,False,25.5
25,66,Medium,High,Yes,7,91,Medium,Yes,2,Low,High,Public,Neutral,3,No,College,Near,Male,68,1,0.5,12,5,5,17,False,51.0
20,86,Low,Low,No,8,94,Low,Yes,2,Low,Medium,Private,Negative,2,No,High School,Far,Female,64,1,2.0,0,15,0,15,False,29.0
23,95,Low,Medium,Yes,7,80,High,Yes,2,Low,Medium,Public,Neutral,4,No,High School,Moderate,Female,70,1,1.0,12,10,3,22,False,27.0
14,76,Low,Medium,No,7,64,Medium,Yes,3,Medium,Medium,Private,Positive,3,No,College,Near,Male,64,2,0.5,0,5,-6,5,False,14.5
12,67,High,Medium,No,7,58,Medium,Yes,0,High,Medium,Public,Neutral,2,Yes,High School,Far,Male,59,3,2.0,0,15,-8,15,False,16.0
21,90,High,Medium,Yes,8,75,Medium,Yes,4,Low,High,Public,Neutral,2,No,High School,Moderate,Male,71,1,1.0,12,10,1,22,False,32.0
